AIDP,ID,GENDER,NATIONALITY,MOHAFAZA,MAJOR_DESC,UG/GR,Med Student (Yes/No),New Student (Yes/No),GPA,Column1,TUITION,FATHER_STATUS,FATHER_JOB_STATUS,FATHER_INCOME,MOTHER_STATUS,MOTHER_JOB_STATUS,MOTHER_INCOME,SIBLING_AUB,SIBLING_UNIVERSITY,SIBLING_SCHOOL,TOTAL_SIBLING_INCOME,OTHER_RESOURCE,Othere resources (yes/no),STUDENT_STATMENT,Student statement (applicaple/non applicable),PERC,Main priorities,High/low priorities,ACAD_STAND
FA,2070,F,Lebanon,Beirut,Medical Laboratory Sciences,UG,No,No,86.8,A-,12210,Married,Employed,127837.68,Married,UnEmployed,0,0,1,1,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,2071,M,Jordan,n/a,Business Administration,UG,No,No,87.3,A ,10152,Married,Self-Employed,94332.56,Married,UnEmployed,0,1,0,0,31662.12,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,2072,M,Lebanon,Beirut,Electrical & Computer Eng'g,UG,No,No,3.1,B+,13110,Married,Employed,32992.04,Married,Employed,23529.18,0,1,0,0,"
Educational benefits",yes,none,non applicable,15,priority 4,0,Good Standing
FA,2073,F,Lebanon,South,Business Administration,UG,No,No,72.5,B-,11844,Married,Self-Employed,49734.75,Married,UnEmployed,0,2,0,0,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,2074,F,Lebanon,Bekaa,Medical Laboratory Sciences,UG,No,No,3.3,B+,12210,Married,Self-Employed,265251.99,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,2075,M,Lebanon,Beirut,Computer & Communications Eng.,UG,No,No,80.4,B+,13110,Divorced,Employed,70417.11,Divorced,Employed,10344.83,0,0,2,0,"
educational benefits",yes,"My mother doesn't live with us so she doesn't contribute to the household's income, only my father does.",applicable,20,priority 3,0,Good Standing
FA,2076,F,United States of America,Beirut,English Literature,UG,No,No,79.4,B+,10965,Married,Retired,0,Married,UnEmployed,0,0,0,0,0,"Savings interest
",yes,"
My father has retired and his income has stopped.",applicable,70,priority 1,1,Good Standing
FA,2077,M,Lebanon,Baalbak Hermel,Computer & Communications Eng.,UG,No,No,2.9,B,13110,Married,Retired,0,Married,UnEmployed,0,0,1,0,0,Annual Retirement Salary,yes,none,non applicable,30,priority 3,0,Good Standing
FA,2078,M,Brazil,Mount Lebanon,Biology,UG,No,No,3.9,A ,11625,Married,Employed,16435.44,Married,Employed,55200.06,0,0,2,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2079,F,Lebanon,Beirut,Computer & Communications Eng.,UG,No,No,83.7,A-,13110,Married,Employed,11140.58,Married,Never Worked,0,0,0,0,0,none,no,"My sister did not register this year in university due to some health issues. 


",applicable,20,priority 3,0,Good Standing
FA,2080,M,Lebanon,North,Mechanical Engineering,UG,No,No,3.4,A-,13110,Married,Retired,0,Married,Employed,35801.06,0,1,0,0,Father's retirement Salary,yes,none,non applicable,20,priority 3,0,Good Standing
FA,2081,M,Lebanon,South,Chemistry,UG,No,No,2.9,B,11625,Married,Self-Employed,39787.8,Married,Never Worked,0,0,0,3,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,2082,M,Lebanon,Nabatieh,Computer & Communications Eng.,UG,No,No,3.7,A-,13110,Married,UnEmloyed,0,Married,Never Worked,0,1,0,0,28678.05,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2083,M,Palestine,n/a,Finance,GR,No,No,3.3,,9567,Married,Retired,0,Married,Never Worked,0,0,0,0,0,"
Cash Saving",yes,none,non applicable,0,priority 4,0,Good Standing
FA,2084,F,Lebanon,Beirut,Food Safety Thesis,GR,No,No,4.1,,5205,Married,Employed,20000,Married,Employed,13440.32,0,0,2,0,"

15232.76",yes,none,non applicable,0,priority 4,0,Good Standing
FA,2085,M,Belgium,Beirut,Majorless,UG,No,No,85.3,A-,8772,Married,UnEmloyed,0,Married,Employed,78485,0,0,1,0,"
Cash Savings",yes,none,non applicable,20,priority 3,0,Good Standing
FA,2086,M,Lebanon,South,Majorless,UG,No,No,2.6,B-,9789,Married,Employed,74500,Married,UnEmployed,0,0,0,1,0,educational benefits,yes,none,non applicable,15,priority 4,0,Good Standing
FA,2087,M,Lebanon,Beirut,Computer Science,UG,No,No,75.6,B,11625,Married,Employed,40981.43,Married,Employed,12135.28,2,1,0,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2088,M,Lebanon,South,Mechanical Engineering,UG,No,No,80.6,B+,13110,Married,Employed,25066.31,Married,UnEmployed,0,0,0,3,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2089,F,Brazil,Mount Lebanon,Business Administration,UG,No,No,86.3,A-,11844,Divorced,UnEmloyed,0,Divorced,Employed,52835.01,1,0,0,0,"
Syndicate of Engineers (Father) per year",yes,none,non applicable,25,priority 3,0,Good Standing
FA,2090,F,Syria,n/a,Computer Science,UG,No,No,77.1,B ,11625,Married,UnEmloyed,0,Married,Employed,84687,0,1,0,0,Savings Income,yes,none,non applicable,15,priority 4,0,Good Standing
FA,2091,M,Canada,Mount Lebanon,Mechanical Engineering,UG,No,No,69.8,C+,13110,Married,UnEmloyed,0,Married,UnEmployed,0,0,0,2,0,"Savings interest
",yes,none,non applicable,40,priority 2,1,Good Standing
FA,2092,F,Lebanon,Bekaa,Not Working for a Degree Eng'g,GR,No,No,3,,7866,Married,Self-Employed,26458.89,Married,Never Worked,0,0,0,1,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2093,F,Lebanon,Bekaa,Chemistry,UG,No,No,3.9,A ,11625,Married,Employed,36000,Married,Never Worked,0,0,0,2,0,none,no,none,non applicable,71,priority 1,1,Good Standing
FA,2094,M,Lebanon,South,Electrical & Computer Eng'g,UG,No,No,2.6,B-,13110,Married,Employed,0,Widowed,UnEmployed,0,0,0,0,0,"
Annual retirement",yes,none,non applicable,25,priority 3,0,Good Standing
FA,2095,F,Cote D'Ivoire,South,Chemical Engineering,UG,No,No,74.5,B-,13110,Married,Employed,22582.84,Married,Never Worked,0,0,0,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2096,F,Lebanon,Beirut,Business Administration,UG,No,No,3.4,A-,12690,Married,Self-Employed,11936.34,Married,Employed,64911.28,0,0,1,0,Educational benefits,yes,none,non applicable,15,priority 4,0,Good Standing
FA,2097,M,Lebanon,Baalbak Hermel,Mechanical Engineering,UG,No,No,3.9,A ,13110,Married,Employed,19173.74,Married,Never Worked,0,0,1,1,0,"
retirement salary of grandfather",yes,none,non applicable,50,priority 2,1,Good Standing
FA,2098,F,Lebanon,South,Nursing,UG,No,No,73.9,B-,2504,Married,Employed,53918.44,Married,Never Worked,0,0,0,0,35450.93,none,no,none,non applicable,35,priority 3,1,"Acad.Prob.1, Prev.Pr"
FA,2099,F,United States of America,Nabatieh,Biology,UG,No,No,3.7,A-,11625,Divorced,Self-Employed,72944.3,Married,Never Worked,0,0,0,3,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2100,F,Lebanon,Aakkar,Business Administration,UG,No,No,77.1,B ,12690,Married,UnEmloyed,0,Married,UnEmployed,0,1,0,1,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2101,F,Lebanon,Mount Lebanon,Nursing,UG,No,No,3,B,9390,Married,Self-Employed,6631.3,Married,Employed,11538.46,0,1,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2102,F,Lebanon,Mount Lebanon,Media and Communications,UG,No,No,85.5,A-,10965,Married,UnEmloyed,143663,Married,Never Worked,0,0,2,0,14400,sibling's salary,yes,none,non applicable,15,priority 4,0,Good Standing
FA,2103,M,Lebanon,South,Computer Science,UG,No,No,3.3,B+,11625,Married,Retired,0,Married,Never Worked,0,0,0,2,0,"
Cash Savings",yes,none,non applicable,0,priority 4,0,Good Standing
FA,2104,F,Lebanon,Beirut,Civil Engineering,UG,No,No,2.8,B,13110,Married,Self-Employed,124426,Married,Never Worked,0,0,0,0,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2105,F,Lebanon,South,Business Administration,UG,No,No,86,A-,10152,Married,UnEmloyed,0,Married,Never Worked,0,1,0,1,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2106,F,Lebanon,Beirut,Nursing,UG,No,No,84.6,A-,8764,Married,Self-Employed,39787.8,Married,UnEmployed,0,1,1,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2107,M,Lebanon,Mount Lebanon,Mechanical Engineering,UG,No,No,83.1,A-,13110,Married,Employed,136670.77,Married,Employed,45637.82,1,0,1,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2108,M,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,89.4,A,13110,Married,Employed,44641.91,Married,Employed,35326.26,0,0,2,0,"Educational Benefits 

",yes,none,non applicable,50,priority 2,1,Good Standing
FA,2109,M,Lebanon,South,Business Administration,UG,No,No,74.1,B-,12690,Married,Self-Employed,72944.3,Married,UnEmployed,0,0,0,1,4834.22,"F&B - [GRID]










",yes,"
my dad works as a freelancer and its income is not fixed
he established a new business with his partners. it has low profit till now but it is flourishing",applicable,40,priority 2,1,Good Standing
FA,2110,F,Lebanon,Beirut,Computer & Communications Eng.,UG,No,No,79.8,B+,13110,Married,Self-Employed,65649.87,Married,SelfEmployed,7957.56,1,0,1,0,none,no,"
My sister and I receive 20% financial aid each from AUB, and we have taken an AUB loan of 14,000,000L.L annually to cover my tuition.",applicable,20,priority 3,0,Good Standing
FA,2111,F,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,81.6,B+,13110,Married,Self-Employed,23209.55,Married,Never Worked,0,0,2,0,0,"Temporary Loan From Aunt
",yes,none,non applicable,20,priority 3,0,Good Standing
FA,2112,M,Lebanon,Baalbak Hermel,M.Busines Analytics,GR,No,No,,,12756,Married,UnEmloyed,24286.47,Married,UnEmployed,0,1,0,0,14891.91,Rent of 3 shops,yes,none,non applicable,0,priority 4,0,Good Standing
FA,2113,F,Lebanon,Mount Lebanon,Business Administration,UG,No,No,78.8,B ,12690,Married,Employed,33079.58,Married,Employed,32267.9,0,0,2,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,2114,M,Lebanon,Nabatieh,Mechanical Engineering,UG,No,No,76.5,B,13110,Married,Self-Employed,28698.28,Married,SelfEmployed,28698.28,0,1,0,0,"
interest on savings",yes,none,non applicable,15,priority 4,0,Good Standing
FA,2115,F,Palestine,South,Chemical Engineering,UG,No,No,85.4,A-,13110,Married,UnEmloyed,0,Married,Never Worked,0,0,1,2,0,Rental Income,yes,"
I would like to remark that my father has been unemployed for the past 4 years.We manage covering our financial expenses from the rental income along with my relatives' contribution .",applicable,50,priority 2,1,Good Standing
FA,2116,M,Lebanon,Beirut,Electrical & Computer Eng'g,UG,No,No,76.4,B,11362,Married,UnEmloyed,0,Married,Employed,19893.9,0,1,0,0,none,no,none,non applicable,15,priority 4,0,"Acad.Prob.2, Prev.Pr"
FA,2117,M,Lebanon,Beirut,Civil Engineering,UG,No,No,74.2,B-,13110,Married,Retired,0,Married,UnEmployed,0,1,0,0,0,"
Help from my father's family and my mother's family",yes,none,non applicable,30,priority 3,0,Good Standing
FA,2118,F,Lebanon,Nabatieh,Applied Mathematics,UG,No,No,83.3,A-,11625,Married,Self-Employed,39787.8,Married,UnEmployed,0,0,0,1,0,SAVING Account,yes,none,non applicable,50,priority 2,1,Good Standing
FA,2119,M,Lebanon,North,Mechanical Engineering,UG,No,No,78.9,B ,13110,Married,Employed,73050.43,Married,Employed,28692.31,0,0,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2120,F,Brazil,Nabatieh,Psychology,UG,No,No,84.9,A-,8772,Married,Employed,29840.85,Married,UnEmployed,0,0,0,2,0,some financial assistance from my uncle,yes,none,non applicable,50,priority 2,1,Good Standing
FA,2121,M,Lebanon,South,Mechanical Engineering,GR,No,No,,,6570,Deceased,UnEmloyed,0,Widowed,Employed,33990.05,0,0,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2122,M,Lebanon,Mount Lebanon,Electrical & Computer Eng'g,UG,No,No,70.2,C+,5244,Married,Retired,13000,Married,Employed,22400,1,0,0,36000000,none,no,none,non applicable,40,priority 2,1,Good Standing
FA,2123,M,Lebanon,Mount Lebanon,Computer Science,UG,No,No,72.7,B-,6975,Married,Employed,35005.97,Married,Employed,20310.34,0,0,2,0,"
 Educational Benefits for School and University",yes,none,non applicable,15,priority 4,0,Good Standing
FA,2124,F,Lebanon,Mount Lebanon,Economics,UG,No,No,84.7,A-,10965,Deceased,Never Worked,202917.77,Widowed,Never Worked,0,0,0,0,16350.13,"Father's salary of 2017

",yes,"
I've inserted the annual income my father used to earn before his untimely death.",applicable,30,priority 3,0,Good Standing
FA,2125,F,Lebanon,Mount Lebanon,Business Administration,UG,No,No,3.4,A-,10152,Married,Self-Employed,185514.1,Married,UnEmployed,185514.1,0,0,1,0,Annual interest,yes,none,non applicable,0,priority 4,0,Good Standing
FA,2126,F,Lebanon,Mount Lebanon,Biology,UG,No,No,3.3,B+,11625,Married,Employed,32917.77,Married,UnEmployed,0,0,0,1,0,Educational benefits,yes,none,non applicable,25,priority 3,0,Good Standing
FA,2127,F,Palestine,n/a,Biology,UG,No,No,3.5,A-,11625,Married,Self-Employed,11273.21,Married,Never Worked,0,0,0,5,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2128,F,Lebanon,Beirut,English Literature,UG,No,No,90.7,A,10965,Married,Employed,81962.86,Married,Employed,65610.08,1,0,0,0,none,no,none,non applicable,70,priority 1,1,Good Standing
FA,2129,M,Lebanon,South,Business Administration,UG,No,No,79,B+,11844,Married,Employed,123321.38,Married,UnEmployed,0,1,0,1,0,none,no,none,non applicable,15,priority 4,0,Good Standing
FA,2130,M,Lebanon,Mount Lebanon,Chemistry,UG,No,No,2.2,C+,11625,Married,Employed,44415.12,Married,UnEmployed,0,0,0,0,32733.42,Educational benefits,yes,none,non applicable,30,priority 3,0,Good Standing
FA,2131,F,Lebanon,Beirut,Medical Imaging Sciences,UG,No,No,3.9,A ,11396,Married,Employed,13805,Married,Never Worked,0,0,1,0,11918,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,2132,F,Lebanon,Mount Lebanon,Chemical Engineering,UG,No,No,3.3,B+,13110,Married,Employed,126717,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2133,F,Lebanon,South,Civil Engineering,UG,No,No,3.5,A-,13110,Married,Self-Employed,16500,Married,Employed,57560,0,0,1,0,"
educational benefits",yes,none,non applicable,0,priority 4,0,Good Standing
FA,2134,F,Lebanon,North,Graphic Design,UG,No,No,70.9,C+,13110,Married,Self-Employed,49734,Married,Employed,40093,0,1,0,5303,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2135,F,Lebanon,Beirut,Education,GR,No,No,3.6,,5634,Married,Employed,19129.97,Married,Employed,20220.16,1,0,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2136,F,Lebanon,Mount Lebanon,Physics,UG,No,No,78.5,B ,11625,Married,Employed,44297.08,Married,UnEmployed,0,0,0,6,0,"
educational benefits",yes,"
in the assets section, a mortaged property is the car. $416 monthly payment over 36 months is on this car",applicable,40,priority 2,1,Good Standing
FA,2137,M,Lebanon,Mount Lebanon,Industrial Engineering,UG,No,No,80.7,B+,13110,Married,Employed,39787.8,Married,Never Worked,0,1,0,1,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2138,F,Lebanon,Beirut,Political Studies,UG,No,No,83.8,A-,10965,Married,Self-Employed,250000,Married,UnEmployed,0,0,1,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2139,F,Syria,n/a,Nursing,UG,No,No,75,B,3130,Married,Retired,1326.26,Married,UnEmployed,0,0,0,0,1989.39,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,2140,F,Palestine,n/a,Education,GR,No,No,3.3,B+,5634,Married,Employed,19893.9,Married,Never Worked,0,0,0,1,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2141,M,Lebanon,Mount Lebanon,Electrical & Computer Eng'g,UG,No,No,87.1,A ,13110,Married,UnEmloyed,0,Married,Employed,35992.44,0,0,1,0,"Savings interest


",yes,"In addition, my parents are contributing to my elderly grandparents' cost of living, medications and health insurance.",applicable,45,priority 2,1,Good Standing
FA,2142,M,Lebanon,Mount Lebanon,Business Administration,UG,No,No,2.8,B,12690,Married,Employed,11267.9,Married,Employed,37193.63,0,0,0,0,Educational benefits,yes,none,non applicable,25,priority 3,0,Good Standing
FA,2143,F,Canada,Nabatieh,Biology,UG,No,No,84.9,A-,11625,Married,Employed,52917.77,Married,Never Worked,0,0,0,2,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2144,M,Lebanon,North,Industrial Engineering,UG,No,No,81.5,B+,13110,Married,Self-Employed,5656.5,Married,UnEmployed,0,0,0,0,0,none,no,"
Our main annual expenses go for the tuition fees for the university. This is why we obeserve this large gap betwwen the annual income and annual expenses",applicable,30,priority 3,0,Good Standing
FA,2145,F,France,Beirut,Economics,UG,No,No,73.1,B-,9503,Married,Self-Employed,102785.15,Married,UnEmployed,0,0,0,0,0,none,no,none,non applicable,20,priority 3,0,Good Standing
FA,2146,F,Lebanon,Beirut,Chemical Engineering,UG,No,No,79.1,B+,10488,Married,Self-Employed,52046.29,Married,Never Worked,0,0,0,0,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2147,F,Syria,n/a,Media and Communications,UG,No,No,83.1,A-,10965,Married,Employed,49677,Married,Never Worked,0,0,0,0,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2148,F,Lebanon,Nabatieh,Computer & Communications Eng.,UG,No,No,74.7,B-,13110,Married,UnEmloyed,23872.68,Married,UnEmployed,0,1,1,0,0,none,no,none,non applicable,35,priority 3,1,Good Standing
FA,2149,F,Lebanon,Beirut,Mechanical Engineering,UG,No,No,84,A-,13110,Married,Employed,190981.43,Married,UnEmployed,0,1,0,0,0,annual interest on savings,yes,Father was unemployed for 20 months,applicable,15,priority 4,0,Good Standing
FA,2150,F,Lebanon,North,Civil Engineering,UG,No,No,81,B+,13110,Married,Employed,39787.8,Married,UnEmployed,0,0,0,1,0,none,no,none,non applicable,40,priority 2,1,Good Standing
FA,2151,M,Lebanon,South,Biology,UG,No,No,3.3,B+,9300,Married,Self-Employed,101458.89,Married,UnEmployed,0,0,0,4,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2152,F,Lebanon,South,Industrial Engineering,UG,No,No,3.8,A ,13110,Married,UnEmloyed,0,Married,Never Worked,0,1,0,0,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2153,F,Syria,n/a,Not Working for a degree Agric,GR,No,No,78.9,,1578,Divorced,Employed,0,Divorced,Employed,33421.75,0,0,0,0,none,no,"My parents are divorced and since then we have been living with my grandparents. The only source of income is my mother, since there is no contact with my father.",applicable,35,priority 3,1,Good Standing
FA,2154,F,Lebanon,Mount Lebanon,Economics,UG,No,No,3.8,A ,10965,Married,Self-Employed,36000,Married,Never Worked,0,1,0,0,0,none,no,none,non applicable,25,priority 3,0,Good Standing
FA,2155,F,Lebanon,Baalbak Hermel,Psychology,UG,No,No,79,B+,10965,Divorced,Self-Employed,33156.5,Divorced,UnEmployed,0,1,2,0,0,none,no,none,non applicable,50,priority 2,1,Good Standing
FA,2156,F,Lebanon,Mount Lebanon,Industrial Engineering,UG,No,No,78.8,B ,13110,Married,UnEmloyed,0,Married,Employed,9549.07,0,0,1,0,none,no,"My father lost his job on 01-03-19 due to the critical economy status and still not finding any job.
You can find attached the unemployment record.",applicable,45,priority 2,1,Good Standing
FA,2157,M,Lebanon,Mount Lebanon,Mechanical Engineering,GR,No,No,,,6570,Married,Employed,14588.86,Married,Employed,17473.37,0,0,0,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2158,F,Lebanon,Baalbak Hermel,Civil Engineering,UG,No,No,77.3,B ,2622,Married,Retired,954.91,Married,Employed,2652.52,0,0,1,0,none,no,none,non applicable,30,priority 3,0,Good Standing
FA,2159,F,Lebanon,Beirut,Environmental Health,UG,No,No,3,B,12210,Married,Employed,186624.83,Married,UnEmployed,0,0,0,2,0,none,no,none,non applicable,0,priority 4,0,Good Standing
FA,2160,M,Lebanon,Mount Lebanon,Computer & Communications Eng.,UG,No,No,85,A-,13110,Divorced,Self-Employed,0,Married,UnEmployed,0,0,1,0,0,"
My step father sends our expenses and part of my tuition fees. As stated in the bank statement, he also sends the expenses and tuition of his son for his boarding school.(STEP TOGETHER ASSOCIATION)",yes,none,non applicable,25,priority 3,0,Good Standing
FA,2161,F,Lebanon,Mount Lebanon,Chemistry,UG,No,No,86.1,A-,9300,Married,Employed,11936.34,Married,UnEmployed,0,1,0,0,0,"educational benefits


",yes,none,non applicable,35,priority 3,1,Good Standing
FA,2162,M,Lebanon,Beirut,Civil Engineering,UG,No,No,88.6,A,13110,Married,Self-Employed,66313,Married,Never Worked,0,1,0,1,0,"annual retirement salary 



",yes,none,non applicable,15,priority 4,0,Good Standing
FA,2163,F,Lebanon,Beirut,Computer & Communications Eng.,UG,No,No,79.4,B+,13110,Married,UnEmloyed,0,Married,Employed,42413.79,1,1,2,0,"
Retirement Salary
",yes,none,non applicable,30,priority 3,0,Good Standing
